name;class;int;asym;n;m;t;tr;f1;pn;pm;pt;ptr;pf1;ptime;rootlb;rootub;rootgap;roots;proots;oroots;avgn;avgm;avgt;avgtr;avgf1;roottime;bbnodes;lb;ub;gap;d1;d2;ma;ms;ss;lc;nr;boundbased;heurtime;heurbbtime;timeBest;time;memout;p_supportg;p_heurbb;p_heureps;p_heurroots;p_heurbbtimelim;p_perturbheur;p_strongbounds;p_nodeselect;p_branchtype;p_guide;p_d1;p_d2;p_ma;p_ms;p_ss;p_lc;p_nr;p_boundbased
C09-B;crr;1;0;500;2000;125;121;0;486;1959;107;107;0;0.001;694.000000;694.000000;0.000000;107;5;0;0.000;0.000;0.000;0.000;0.000;0.006;0;694.000000;694.000000;0.000000;741;1057;377;292;62;19;2378;1186;0.056;0.024;0.083;0.094;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C10-A;crr;1;0;500;2000;250;163;0;470;1922;134;134;0;0.002;859.000000;859.000000;0.000000;134;58;0;0.000;0.000;0.000;0.000;0.000;0.005;0;859.000000;859.000000;0.000000;725;506;235;274;200;17;2624;0;0.042;0.001;0.011;0.056;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C10-B;crr;1;0;500;2000;250;241;0;450;1882;191;191;0;0.002;1069.000000;1069.000000;0.000000;191;4;0;0.000;0.000;0.000;0.000;0.000;0.001;0;1069.000000;1069.000000;0.000000;858;376;382;354;199;26;1652;56;0.051;0.002;0.016;0.064;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C11-A;crr;1;0;500;5000;5;4;0;500;4786;4;4;0;0.006;18.000000;18.000000;0.000000;4;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;18.000000;18.000000;0.000000;5;83;0;2;4;214;2381;0;0.006;0.000;0.014;0.020;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C11-B;crr;1;0;500;5000;5;5;0;500;4786;5;5;0;0.006;32.000000;32.000000;0.000000;5;1;0;0.000;0.000;0.000;0.000;0.000;0.006;0;32.000000;32.000000;0.000000;3;410;0;2;0;216;2397;503;0.020;0.001;0.015;0.041;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C12-A;crr;1;0;500;5000;10;9;0;499;4777;8;8;0;0.006;38.000000;38.000000;0.000000;8;4;0;0.000;0.000;0.000;0.000;0.000;0.000;0;38.000000;38.000000;0.000000;32;366;2;35;29;221;3895;0;0.021;0.000;0.062;0.082;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C12-B;crr;1;0;500;5000;10;10;0;499;4778;9;9;0;0.006;46.000000;46.000000;0.000000;9;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;46.000000;46.000000;0.000000;17;534;4;13;10;220;4051;0;0.037;0.000;0.015;0.051;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C13-A;crr;1;0;500;5000;83;71;0;491;4735;62;62;0;0.006;236.000000;236.000000;0.000000;62;23;0;0.000;0.000;0.000;0.000;0.000;0.002;0;236.000000;236.000000;0.000000;147;454;66;154;86;240;3415;104;0.060;0.001;0.034;0.077;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C13-B;crr;1;0;500;5000;83;83;0;491;4740;74;74;0;0.006;258.000000;258.000000;0.000000;74;1;0;0.000;0.000;0.000;0.000;0.000;0.001;0;258.000000;258.000000;0.000000;147;440;95;174;82;235;3117;303;0.081;0.001;0.035;0.096;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C14-A;crr;1;0;500;5000;125;102;0;485;4746;87;87;0;0.006;293.000000;293.000000;0.000000;87;22;0;0.000;0.000;0.000;0.000;0.000;0.003;0;293.000000;293.000000;0.000000;324;452;146;241;80;223;3233;108;0.054;0.002;0.020;0.073;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C14-B;crr;1;0;500;5000;125;122;0;484;4746;106;106;0;0.006;318.000000;318.000000;0.000000;106;2;0;0.000;0.000;0.000;0.000;0.000;0.001;0;318.000000;318.000000;0.000000;358;395;201;300;97;220;3099;51;0.056;0.002;0.022;0.074;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C15-A;crr;1;0;500;5000;250;204;0;444;4516;149;149;0;0.007;501.000000;501.000000;0.000000;149;26;0;0.000;0.000;0.000;0.000;0.000;0.003;0;501.000000;501.000000;0.000000;682;245;363;294;186;358;2219;0;0.063;0.001;0.018;0.084;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C15-B;crr;1;0;500;5000;250;247;0;430;4417;177;177;0;0.009;551.000000;551.000000;0.000000;177;2;0;0.000;0.000;0.000;0.000;0.000;0.001;0;551.000000;551.000000;0.000000;605;176;351;310;102;416;1745;67;0.059;0.002;0.023;0.079;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C16-A;crr;1;0;500;25000;5;5;0;500;11005;5;5;0;0.138;11.000000;11.000000;0.000000;5;2;0;0.000;0.000;0.000;0.000;0.000;0.000;0;11.000000;11.000000;0.000000;10;80;0;2;2;13995;2576;0;0.024;0.000;0.160;0.183;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
C16-B;crr;1;0;500;25000;5;5;0;500;11005;5;5;0;0.139;11.000000;11.000000;0.000000;5;1;0;0.000;0.000;0.000;0.000;0.000;0.000;0;11.000000;11.000000;0.000000;10;82;0;2;2;13995;2572;0;0.024;0.000;0.161;0.184;0;1;1;0.005000;10;10;1;10;0;0;1;1;1;1;1;1;1;1;1
